ID;Name;Overall rating;Potential;Growth;Age;Age group;Team;Position rank;Position;IMC;Foot;Value;Wage;Goalkeeping;Total stats;Body type;Acceleration type;Classement 23/24;Classement 22/23;Classement 21/22;Classement moyen;Palmares 
243606;K. Lewis-Potter;74;79;5;23;Major;Brentford;Attacker;LW;23,2;Right;6500000;49000;11;64;Lean (170-);Explosive;16;9;13;13;0
242908;J. Clarke;74;80;6;23;Major;Ipswich Town;Midfielder;CAM;22,6;Right;6500000;39000;9;62;Lean (170-185);Mostly Explosive;22;51;42;38;1
255434;J. Enciso;73;84;11;20;Junior;Brighton & Hove Albion;Midfielder;CAM;21,4;Right;6500000;43000;10;60;Lean (170-185);Controlled Explosive;11;6;9;9;0
270579;W. Odobert;73;84;11;19;Junior;Tottenham Hotspur;Midfielder;CAM;22,6;Right;6500000;43000;9;57;Lean (170-185);Mostly Explosive;5;8;4;6;2
270208;A. Gray;73;87;14;18;Junior;Tottenham Hotspur;Midfielder;CM;20;Right;6500000;38000;10;68;Lean (185+);Controlled;5;8;4;6;2
257084;L. Ugochukwu;73;83;10;20;Junior;Southampton;Midfielder;CDM;24,1;Right;6500000;49000;11;65;Normal (185+);Controlled Lengthy;24;20;15;20;0
261281;C. Okoli;73;82;9;22;Junior;Leicester City;Defender;CB;24,9;Right;6500000;33000;10;56;Normal (185+);Controlled Lengthy;21;18;8;16;1
198950;Pablo Sarabia;76;76;0;32;Senior;Wolverhampton Wanderers;Midfielder;CAM;23,1;Left;6000000;59000;12;69;Lean (170-185);Controlled;14;13;10;12;3
221841;A. Armstrong;75;75;0;27;Major;Southampton;Attacker;ST;23,3;Right;6000000;53000;11;64;Normal (170-185);Mostly Explosive;24;20;15;20;0
220710;H. Wilson;75;75;0;27;Major;Fulham;Attacker;RM;23,4;Left;6000000;63000;10;67;Normal (170-185);Controlled Explosive;13;10;21;15;0
215798;M. Cornet;75;75;0;27;Major;Southampton;Attacker;LW;21,5;Left;6000000;67000;12;72;Lean (170-185);Controlled Explosive;24;20;15;20;0
235036;W. Faes;75;76;1;26;Major;Leicester City;Defender;CB;23,4;Right;6000000;44000;9;59;Normal (185+);Controlled Lengthy;21;18;8;16;1
235883;R. Sessegnon;74;79;5;24;Major;Fulham;Attacker;LM;22,1;Left;6000000;48000;8;68;Lean (170-185);Controlled Explosive;13;10;21;15;0
237522;Jorge Cuenca;74;80;6;24;Major;Fulham;Defender;CB;20,8;Left;6000000;48000;11;59;Lean (185+);Controlled;13;10;21;15;0
243585;G. Bazunu;73;82;9;22;Junior;Southampton;Goalkeeper;GK;21,8;Right;6000000;20000;73;38;Lean (185+);Controlled;24;20;15;20;0
256268;A. Broja;73;80;7;22;Junior;Everton;Attacker;ST;22,8;Right;6000000;67000;10;58;Normal (185+);Controlled Lengthy;15;17;16;16;9
220139;S. Szmodics;75;75;0;28;Major;Ipswich Town;Midfielder;CAM;23,7;Right;5500000;51000;12;68;Stocky (170-);Explosive;22;51;42;38;1
212382;P. Onuachu;75;75;0;30;Major;Southampton;Attacker;ST;24,3;Right;5500000;55000;10;61;Normal (185+);Controlled Lengthy;24;20;15;20;0
242418;T. Lamptey;74;77;3;23;Major;Brighton & Hove Albion;Defender;RWB;23,3;Right;5500000;51000;12;64;Lean (170-);Explosive;11;6;9;9;0
241202;P. Daka;74;77;3;25;Major;Leicester City;Attacker;ST;21,2;Right;5500000;45000;8;60;Normal (170-185);Controlled Lengthy;21;18;8;16;1
244472;J. Cajuste;74;78;4;24;Major;Ipswich Town;Midfielder;CM;21,8;Right;5500000;58000;9;67;Lean (185+);Controlled;22;51;42;38;1
277295;O. Bobb;72;85;13;20;Junior;Manchester City;Midfielder;CAM;24,1;Left;5500000;59000;11;58;Normal (170-185);Explosive;1;1;1;1;10
260926;K. Schade;72;80;8;22;Junior;Brentford;Attacker;LW;21,6;Right;5500000;44000;10;58;Lean (185+);Controlled;16;9;13;13;0
274246;L. Miley;72;86;14;18;Junior;Newcastle United;Midfielder;CM;19;Right;5500000;42000;9;65;Lean (185+);Controlled;7;4;11;7;4
190717;M. Antonio;77;77;0;34;Senior;West Ham United;Attacker;ST;25,3;Right;5000000;85000;11;70;Stocky (170-185);Controlled Explosive;9;14;7;10;0
197975;S. Morsy;76;76;0;32;Senior;Ipswich Town;Midfielder;CDM;24,5;Right;5000000;51000;12;67;Stocky (170-185);Controlled;22;51;42;38;1
205923;B. Davies;76;76;0;31;Senior;Tottenham Hotspur;Defender;CB;23,2;Left;5000000;76000;9;68;Normal (170-185);Controlled Lengthy;5;8;4;6;2
235405;D. O'Shea;74;77;3;25;Major;Ipswich Town;Defender;CB;20,9;Right;5000000;41000;9;59;Normal (185+);Controlled Lengthy;22;51;42;38;1
259170;Rodrigo Gomes;72;82;10;20;Junior;Wolverhampton Wanderers;Midfielder;CAM;21,9;Right;5000000;36000;11;62;Lean (170-185);Explosive;14;13;10;12;3
265459;T. Morton;72;81;9;21;Junior;Liverpool;Midfielder;CM;23;Right;5000000;39000;11;68;Lean (170-185);Controlled;3;5;2;3;19
259356;C. Chukwuemeka;72;82;10;20;Junior;Chelsea;Midfielder;CAM;22;Right;5000000;52000;11;63;Lean (185+);Controlled Lengthy;6;12;3;7;6
273883;C. Casadei;72;82;10;21;Junior;Chelsea;Midfielder;CAM;20,9;Right;5000000;51000;10;69;Normal (185+);Controlled;6;12;3;7;6
258490;C. Riad;72;81;9;21;Junior;Crystal Palace;Defender;CB;21,6;Left;4900000;36000;10;57;Normal (185+);Controlled Lengthy;10;11;12;11;0
277283;J. Hinshelwood;72;83;11;19;Junior;Brighton & Hove Albion;Midfielder;CDM;22,6;Right;4800000;36000;8;68;Lean (170-185);Controlled Lengthy;11;6;9;9;0
203502;B. De Cordova-Reid;75;75;0;31;Senior;Leicester City;Attacker;RM;23,5;Right;4700000;48000;10;69;Lean (170-);Controlled Explosive;21;18;8;16;1
208135;A. Doucouré;75;75;0;31;Senior;Everton;Midfielder;CAM;22,4;Right;4700000;49000;14;73;Unique;Controlled Lengthy;15;17;16;16;9
203487;J. Lascelles;75;75;0;30;Major;Newcastle United;Defender;CB;23,5;Right;4600000;78000;11;55;Stocky (185+);Controlled;7;4;11;7;4
220196;D. Brooks;74;74;0;26;Major;AFC Bournemouth;Attacker;RM;19,8;Left;4600000;48000;10;64;Lean (170-185);Controlled;12;15;22;16;0
197756;J. Ayew;75;75;0;32;Senior;Leicester City;Attacker;RM;24,5;Right;4500000;48000;9;69;Normal (170-185);Controlled Explosive;21;18;8;16;1
231005;C. Ogbene;74;74;0;27;Major;Ipswich Town;Attacker;RM;22,9;Right;4500000;45000;11;69;Normal (170-185);Controlled;22;51;42;38;1
247497;A. Bella-Kotchap;73;79;6;22;Junior;Southampton;Defender;CB;24,1;Right;4400000;34000;10;55;Stocky (185+);Controlled Lengthy;24;20;15;20;0
256666;Y. Mosquera;72;79;7;23;Major;Wolverhampton Wanderers;Defender;CB;23,8;Right;4400000;36000;8;57;Normal (185+);Controlled Lengthy;14;13;10;12;3
72754;Luis Guilherme;71;86;15;18;Junior;West Ham United;Attacker;LM;23,2;Left;4400000;36000;11;59;Normal (170-185);Controlled Explosive;9;14;7;10;0
240060;M. Aarons;73;78;5;24;Major;AFC Bournemouth;Defender;RWB;23,6;Right;4300000;36000;9;64;Normal (170-185);Mostly Explosive;12;15;22;16;0
241842;B. Johnson;73;78;5;24;Major;Ipswich Town;Defender;RB;21,3;Right;4300000;34000;11;63;Normal (170-185);Controlled;22;51;42;38;1
237916;W. Smallbone;73;77;4;24;Major;Southampton;Midfielder;CM;22,4;Right;4300000;36000;9;67;Lean (170-185);Controlled;24;20;15;20;0
270866;Y. Chermiti;71;82;11;20;Junior;Everton;Attacker;ST;22;Right;4100000;31000;9;56;Lean (185+);Controlled Lengthy;15;17;16;16;9
233795;B. Brereton Díaz;73;76;3;25;Major;Southampton;Attacker;ST;21,2;Right;4000000;40000;11;65;Normal (185+);Controlled Lengthy;24;20;15;20;0
252975;B. Traoré;71;80;9;22;Junior;Wolverhampton Wanderers;Midfielder;CDM;20;Right;4000000;36000;12;65;Lean (170-185);Controlled;14;13;10;12;3
266609;T. Iroegbunam;71;80;9;21;Junior;Everton;Midfielder;CDM;20,9;Right;4000000;26000;10;64;Lean (170-185);Controlled Lengthy;15;17;16;16;9
207599;M. Keane;75;75;0;31;Senior;Everton;Defender;CB;22,5;Right;3800000;46000;11;60;Normal (185+);Controlled Lengthy;15;17;16;16;9
202849;J. Vestergaard;75;75;0;31;Senior;Leicester City;Defender;CB;24,2;Right;3800000;46000;13;60;Lean (185+);Controlled;21;18;8;16;1
226012;R. Manning;74;74;0;28;Major;Southampton;Defender;LB;24,1;Left;3800000;45000;11;69;Normal (170-185);Controlled Explosive;24;20;15;20;0
218659;M. Targett;74;74;0;28;Major;Newcastle United;Defender;LB;20,9;Left;3800000;72000;12;66;Normal (170-185);Controlled;7;4;11;7;4
231445;J. Dasilva;73;75;2;25;Major;Brentford;Midfielder;CAM;22,2;Left;3800000;46000;11;69;Normal (170-185);Controlled Lengthy;16;9;13;13;0
240500;L. Woolfenden;73;77;4;25;Major;Ipswich Town;Defender;CB;21,5;Right;3800000;38000;8;61;Normal (185+);Controlled Lengthy;22;51;42;38;1
265801;K. McAteer;71;78;7;22;Junior;Leicester City;Midfielder;CAM;21,4;Right;3800000;35000;8;64;Lean (170-185);Mostly Explosive;21;18;8;16;1
238157;M. Roerslev;73;76;3;25;Major;Brentford;Defender;RWB;19,8;Right;3700000;44000;12;64;Lean (170-185);Controlled;16;9;13;13;0
208830;J. Vardy;77;77;0;37;Senior;Leicester City;Attacker;ST;23,1;Right;3600000;45000;12;68;Unique;Controlled Explosive;21;18;8;16;1
202750;W. Boly;76;76;0;33;Senior;Nottingham Forest;Defender;CB;25,5;Right;3600000;54000;10;57;Normal (185+);Controlled;17;16;24;19;1
204838;R. Jiménez;75;75;0;33;Senior;Fulham;Attacker;ST;22,4;Right;3600000;71000;11;66;Normal (185+);Controlled Lengthy;13;10;21;15;0
205990;H. Reed;74;74;0;29;Major;Fulham;Midfielder;CDM;23,9;Right;3600000;58000;11;68;Normal (170-185);Controlled;13;10;21;15;0
195859;D. Ings;74;74;0;31;Senior;West Ham United;Attacker;ST;23;Right;3600000;70000;11;64;Normal (170-185);Controlled;9;14;7;10;0
206516;W. Hughes;74;74;0;29;Major;Crystal Palace;Midfielder;CDM;21,6;Left;3600000;58000;11;67;Lean (185+);Controlled;10;11;12;11;0
220570;J. Bednarek;74;74;0;28;Major;Southampton;Defender;CB;21,6;Right;3600000;45000;11;55;Normal (185+);Controlled Lengthy;24;20;15;20;0
73239;Carlos Miguel;73;78;5;25;Major;Nottingham Forest;Goalkeeper;GK;23,1;Left;3600000;25000;72;32;Lean (185+);Controlled;17;16;24;19;1
264349;J. McAtee;70;80;10;21;Junior;Manchester City;Midfielder;CAM;22,2;Left;3600000;53000;9;59;Lean (170-185);Controlled Explosive;1;1;1;1;10
195202;T. Cairney;75;75;0;33;Senior;Fulham;Midfielder;CM;24,5;Left;3500000;66000;9;68;Normal (185+);Controlled;13;10;21;15;0
243702;D. Spence;72;78;6;23;Major;Tottenham Hotspur;Defender;RWB;21;Right;3500000;50000;9;61;Lean (170-185);Controlled;5;8;4;6;2
261647;A. Omobamidele;71;78;7;22;Junior;Nottingham Forest;Defender;CB;20,9;Right;3500000;35000;8;55;Normal (185+);Controlled Lengthy;17;16;24;19;1
277426;Carlos Forbs;70;81;11;20;Junior;Wolverhampton Wanderers;Attacker;LM;20,3;Left;3500000;9000;7;59;Lean (170-);Explosive;14;13;10;12;3
272926;L. Bergvall;69;87;18;18;Junior;Tottenham Hotspur;Midfielder;CAM;21,4;Right;3500000;34000;10;63;Normal (185+);Controlled Lengthy;5;8;4;6;2
189682;B. Mee;77;77;0;34;Senior;Brentford;Defender;CB;25,3;Left;3400000;64000;12;61;Normal (170-185);Controlled;16;9;13;13;0
265420;Matheus França;69;84;15;20;Junior;Crystal Palace;Attacker;RM;19,8;Right;3400000;34000;12;61;Lean (170-185);Controlled Lengthy;10;11;12;11;0
231485;A. Tuanzebe;73;74;1;26;Major;Ipswich Town;Defender;CB;21,9;Right;3300000;40000;9;63;Normal (185+);Controlled Lengthy;22;51;42;38;1
232284;M. Travers;73;77;4;25;Major;AFC Bournemouth;Goalkeeper;GK;22,5;Right;3300000;25000;72;40;Normal (185+);Controlled;12;15;22;16;0
277795;Deivid Washington;69;82;13;19;Junior;Chelsea;Attacker;ST;20,9;Right;3300000;46000;11;58;Lean (185+);Controlled Lengthy;6;12;3;7;6
278813;Marc Guiu;69;84;15;18;Junior;Chelsea;Attacker;ST;23,4;Right;3300000;44000;9;56;Normal (185+);Controlled Lengthy;6;12;3;7;6
231044;J. Aribo;73;73;0;27;Major;Southampton;Midfielder;CM;22,7;Left;3200000;41000;10;70;Normal (170-185);Controlled;24;20;15;20;0
244621;Vinícius;73;73;0;29;Major;Fulham;Attacker;ST;23,5;Left;3000000;61000;11;61;Normal (185+);Controlled Lengthy;13;10;21;15;0
256035;K. Sulemana;71;77;6;22;Junior;Southampton;Attacker;RM;22,9;Right;3000000;34000;10;59;Normal (170-185);Explosive;24;20;15;20;0
239778;J. Moder;72;74;2;25;Major;Brighton & Hove Albion;Midfielder;CM;22,1;Right;2900000;53000;12;68;Lean (185+);Controlled Lengthy;11;6;9;9;0
248492;J. Hill;69;78;9;22;Junior;AFC Bournemouth;Defender;CB;21,6;Right;2900000;31000;9;58;Lean (170-185);Controlled Lengthy;12;15;22;16;0
245153;N. Wood;69;78;9;22;Junior;Southampton;Defender;CB;21,2;Right;2900000;29000;12;54;Normal (185+);Controlled Lengthy;24;20;15;20;0
270608;Y. Yarmoliuk;68;80;12;20;Junior;Brentford;Midfielder;CAM;22,2;Right;2900000;30000;8;60;Normal (170-185);Controlled;16;9;13;13;0
211990;O. Vlachodimos;74;74;0;30;Major;Newcastle United;Goalkeeper;GK;22,4;Right;2800000;47000;72;41;Normal (185+);Controlled Lengthy;7;4;11;7;4
233267;M. Turner;74;74;0;30;Major;Crystal Palace;Goalkeeper;GK;21,7;Right;2800000;31000;72;39;Lean (185+);Controlled;10;11;12;11;0
232545;N. Broadhead;72;73;1;26;Major;Ipswich Town;Attacker;LM;23;Right;2800000;40000;8;62;Lean (170-185);Controlled Explosive;22;51;42;38;1
257896;N. Patterson;71;77;6;22;Junior;Everton;Defender;RB;23,9;Right;2800000;31000;9;63;Lean (170-185);Controlled Lengthy;15;17;16;16;9
242271;A. Irving;71;76;5;24;Major;West Ham United;Midfielder;CM;21,6;Left;2800000;48000;12;68;Lean (185+);Controlled Lengthy;9;14;7;10;0
233602;G. Hirst;71;76;5;25;Major;Ipswich Town;Attacker;ST;22,2;Right;2800000;41000;12;61;Normal (185+);Controlled Lengthy;22;51;42;38;1
258167;R. Edwards;68;80;12;21;Junior;Southampton;Defender;CB;23,5;Right;2800000;24000;9;57;Normal (170-185);Controlled;24;20;15;20;0
207650;E. Krafth;73;73;0;29;Major;Newcastle United;Defender;RB;24,5;Right;2700000;66000;11;66;Normal (170-185);Controlled Lengthy;7;4;11;7;4
73049;Pedro Lima;68;83;15;18;Junior;Wolverhampton Wanderers;Attacker;RM;18;Right;2700000;23000;10;62;Lean (170-185);Mostly Explosive;14;13;10;12;3
74207;K. Nedeljković;68;81;13;18;Junior;Aston Villa;Defender;RWB;21,3;Right;2700000;33000;9;60;Lean (170-185);Controlled;4;7;14;8;7
278349;D. Huijsen;68;83;15;19;Junior;AFC Bournemouth;Defender;CB;22,1;Right;2700000;24000;11;60;Lean (185+);Controlled Lengthy;12;15;22;16;0
193474;I. Gueye;76;76;0;34;Senior;Everton;Midfielder;CDM;21,8;Right;2600000;49000;9;68;Lean (170-185);Controlled;15;17;16;16;9
228295;R. Holding;73;73;0;28;Major;Crystal Palace;Defender;CB;21;Right;2600000;54000;12;58;Lean (185+);Controlled Lengthy;10;11;12;11;0
216744;C. Burgess;73;73;0;28;Major;Ipswich Town;Defender;CB;21,5;Left;2600000;41000;12;58;Normal (185+);Controlled Lengthy;22;51;42;38;1
202697;J. Stephens;73;73;0;30;Major;Southampton;Defender;CB;21,9;Right;2500000;41000;11;61;Normal (185+);Controlled;24;20;15;20;0
228332;H. Choudhury;72;73;1;26;Major;Leicester City;Defender;CB;20,2;Right;2500000;37000;10;65;Lean (170-185);Controlled;21;18;8;16;1
272936;Luizão;68;77;9;22;Junior;West Ham United;Defender;CB;22,9;Left;2500000;39000;10;56;Normal (185+);Controlled Lengthy;9;14;7;10;0
194404;Neto;78;78;0;34;Senior;Arsenal;Goalkeeper;GK;23;Right;2400000;41000;77;43;Lean (185+);Controlled;2;2;5;3;13
194806;C. Dawson;76;76;0;34;Senior;Wolverhampton Wanderers;Defender;CB;24;Right;2400000;56000;7;59;Normal (185+);Controlled;14;13;10;12;3
264681;J. Wilson-Esbrand;67;80;13;21;Junior;Manchester City;Defender;LWB;21;Left;2400000;42000;9;60;Normal (170-185);Mostly Explosive;1;1;1;1;10
207807;R. Fraser;72;72;0;30;Major;Southampton;Attacker;LM;26,3;Right;2300000;42000;12;65;Stocky (170-);Explosive;24;20;15;20;0
212484;W. Burns;72;72;0;29;Major;Ipswich Town;Attacker;RM;21,2;Right;2300000;42000;10;68;Normal (170-185);Mostly Explosive;22;51;42;38;1
237704;João Virgínia;71;76;5;24;Major;Everton;Goalkeeper;GK;22,8;Left;2300000;18000;70;35;Normal (185+);Controlled;15;17;16;16;9
253428;V. Jaroš;68;77;9;22;Junior;Liverpool;Goalkeeper;GK;23,5;Right;2300000;23000;68;40;Normal (185+);Controlled;3;5;2;3;19
264133;H. Valdimarsson;68;78;10;22;Junior;Brentford;Goalkeeper;GK;23,4;Right;2300000;19000;67;36;Lean (185+);Controlled;16;9;13;13;0
243849;P. Maghoma;67;75;8;23;Major;Brentford;Midfielder;CAM;23,4;Right;2300000;34000;10;63;Lean (170-185);Controlled Explosive;16;9;13;13;0
270519;W. Osula;67;78;11;20;Junior;Newcastle United;Attacker;ST;22;Right;2300000;44000;9;51;Lean (185+);Controlled Lengthy;7;4;11;7;4
271807;E. Nwaneri;66;86;20;17;Junior;Arsenal;Midfielder;CAM;22,6;Left;2300000;30000;11;57;Normal (170-185);Controlled Explosive;2;2;5;3;13
72159;M. Moore;66;86;20;16;Junior;Tottenham Hotspur;Midfielder;CAM;22,8;Right;2300000;26000;8;56;Lean (170-185);Controlled Explosive;5;8;4;6;2
190456;N. Clyne;74;74;0;33;Senior;Crystal Palace;Defender;RB;21,9;Right;2200000;58000;11;68;Normal (170-185);Controlled;10;11;12;11;0
74759;Gustavo Nunes;66;82;16;18;Junior;Brentford;Attacker;LW;21,7;Right;2200000;28000;11;55;Normal (170-185);Explosive;16;9;13;13;0
279497;T. Dibling;66;82;16;18;Junior;Southampton;Attacker;LM;22,8;Left;2200000;22000;14;58;Lean (185+);Controlled Lengthy;24;20;15;20;0
205347;M. Luongo;73;73;0;31;Senior;Ipswich Town;Midfielder;CDM;24,5;Right;2100000;41000;11;68;Normal (170-185);Controlled;22;51;42;38;1
201417;M. Doherty;73;73;0;32;Senior;Wolverhampton Wanderers;Defender;RB;23,4;Right;2100000;45000;11;68;Normal (185+);Controlled Lengthy;14;13;10;12;3
202048;C. Coady;73;73;0;31;Senior;Leicester City;Midfielder;CDM;23,1;Right;2100000;39000;11;65;Normal (185+);Controlled Lengthy;21;18;8;16;1
206086;H. Toffolo;72;72;0;28;Major;Nottingham Forest;Defender;LB;21,2;Left;2100000;43000;14;66;Normal (170-185);Controlled;17;16;24;19;1
245729;H. Clarke;69;75;6;23;Major;Ipswich Town;Defender;CB;24,7;Right;2100000;29000;11;65;Normal (170-185);Controlled Explosive;22;51;42;38;1
243917;J. Gauci;68;75;7;23;Major;Aston Villa;Goalkeeper;GK;23,1;Right;2100000;26000;66;33;Normal (185+);Controlled;4;7;14;8;7
257400;Y. Ayari;66;78;12;20;Junior;Brighton & Hove Albion;Midfielder;CAM;23,3;Right;2100000;34000;10;59;Lean (170-185);Controlled;11;6;9;9;0
204760;C. Taylor;72;72;0;30;Major;Southampton;Defender;LB;20,5;Left;2000000;40000;11;66;Normal (185+);Controlled Lengthy;24;20;15;20;0
210635;K. Hause;72;72;0;28;Major;Aston Villa;Defender;CB;21,1;Left;2000000;64000;14;58;Stocky (185+);Controlled Lengthy;4;7;14;8;7
239015;E. Dennis;71;71;0;26;Major;Nottingham Forest;Attacker;ST;21,9;Right;2000000;42000;11;63;Unique;Mostly Explosive;17;16;24;19;1
244319;R. Stewart;71;71;0;27;Major;Southampton;Attacker;ST;22,9;Right;2000000;43000;11;58;Lean (185+);Controlled Lengthy;24;20;15;20;0
200759;J. Schlupp;72;72;0;31;Senior;Crystal Palace;Attacker;LW;22,7;Left;1900000;58000;9;69;Stocky (170-185);Controlled Explosive;10;11;12;11;0
254470;L. Thomas;70;72;2;23;Major;Leicester City;Defender;LB;21,7;Left;1900000;29000;10;62;Lean (170-185);Controlled Explosive;21;18;8;16;1
75577;J. Simpson-Pusey;66;78;12;18;Junior;Manchester City;Defender;CB;23,8;Right;1900000;36000;9;53;Normal (185+);Controlled Lengthy;1;1;1;1;10
138412;J. Milner;75;75;0;38;Senior;Brighton & Hove Albion;Midfielder;CDM;22,9;Right;1800000;53000;9;72;Stocky (170-185);Controlled;11;6;9;9;0
228410;D. Iversen;71;73;2;26;Major;Leicester City;Goalkeeper;GK;21,5;Right;1800000;23000;70;42;Normal (185+);Controlled Lengthy;21;18;8;16;1
264209;L. Bogarde;66;76;10;20;Junior;Aston Villa;Defender;CB;20,9;Right;1800000;37000;11;60;Normal (170-185);Controlled Lengthy;4;7;14;8;7
274359;N. Opoku;66;73;7;22;Junior;Leicester City;Attacker;ST;23,3;Right;1800000;30000;10;55;Lean (170-185);Controlled Lengthy;21;18;8;16;1
263376;A. Al Hamadi;66;73;7;22;Junior;Ipswich Town;Attacker;ST;21,7;Right;1800000;31000;8;52;Normal (185+);Controlled Lengthy;22;51;42;38;1
278288;A. Matos;65;81;16;19;Junior;Chelsea;Midfielder;CDM;21,9;Right;1800000;38000;9;65;Normal (170-185);Controlled Explosive;6;12;3;7;6
73893;A. Agbinone;65;82;17;18;Junior;Crystal Palace;Attacker;LW;22;Right;1800000;30000;10;55;Normal (170-185);Mostly Explosive;10;11;12;11;0
222156;J. Bree;70;71;1;26;Major;Southampton;Defender;RB;23,4;Right;1700000;35000;11;63;Normal (170-185);Controlled;24;20;15;20;0
253461;L. Cundle;66;73;7;22;Junior;Wolverhampton Wanderers;Midfielder;CAM;21,5;Right;1700000;31000;10;59;Lean (170-);Controlled Explosive;14;13;10;12;3
265412;H. Vale;65;79;14;20;Junior;Chelsea;Midfielder;CAM;23,2;Left;1700000;41000;13;62;Lean (170-185);Controlled Explosive;6;12;3;7;6
190885;A. Smith;73;73;0;33;Senior;AFC Bournemouth;Defender;RB;24,1;Right;1600000;44000;9;67;Lean (170-185);Controlled;12;15;22;16;0
198350;D. Bentley;72;72;0;30;Major;Wolverhampton Wanderers;Goalkeeper;GK;20,7;Right;1600000;29000;71;41;Normal (185+);Controlled Lengthy;14;13;10;12;3
206115;I. Hayden;71;71;0;29;Major;Newcastle United;Midfielder;CDM;22,6;Right;1600000;63000;10;63;Normal (185+);Controlled Lengthy;7;4;11;7;4
233851;J. Taylor;68;73;5;26;Major;Ipswich Town;Midfielder;CM;20,5;Right;1600000;33000;12;66;Lean (185+);Controlled;22;51;42;38;1
71998;T. George;64;84;20;18;Junior;Chelsea;Midfielder;CAM;20,1;Right;1600000;35000;8;55;Lean (170-185);Mostly Explosive;6;12;3;7;6
189615;A. Cresswell;74;74;0;34;Senior;West Ham United;Defender;LB;21,6;Left;1500000;62000;10;69;Normal (170-185);Controlled;9;14;7;10;0
256488;M. Cox;65;78;13;21;Junior;Brentford;Goalkeeper;GK;22,3;Right;1500000;13000;65;32;Normal (170-185);Controlled;16;9;13;13;0
71973;E. Wheatley;64;83;19;18;Junior;Manchester United;Attacker;ST;22,9;Right;1500000;35000;10;53;Normal (185+);Controlled;8;3;6;6;20
180819;A. Lallana;74;74;0;36;Senior;Southampton;Midfielder;CAM;24,7;Right;1400000;36000;11;68;Lean (170-185);Controlled;24;20;15;20;0
188836;J. Steele;74;74;0;33;Senior;Brighton & Hove Albion;Goalkeeper;GK;22,4;Right;1400000;41000;75;42;Normal (185+);Controlled;11;6;9;9;0
203751;C. Townsend;71;71;0;31;Senior;Ipswich Town;Defender;LB;21,8;Left;1400000;39000;8;63;Lean (170-185);Controlled;22;51;42;38;1
268460;G. Kuol;64;78;14;19;Junior;Newcastle United;Attacker;RM;22,2;Right;1400000;39000;10;51;Lean (170-185);Mostly Explosive;7;4;11;7;4
270617;A. Murphy;64;81;17;20;Junior;Newcastle United;Defender;CB;21,5;Left;1400000;35000;10;55;Normal (185+);Controlled Lengthy;7;4;11;7;4
180216;S. Coleman;74;74;0;35;Senior;Everton;Defender;RB;24,6;Right;1300000;32000;10;69;Normal (170-185);Controlled;15;17;16;16;9
271940;M. Godo;64;74;10;21;Junior;Fulham;Attacker;RM;21,4;Right;1300000;30000;10;55;Lean (170-);Mostly Explosive;13;10;21;15;0
71651;J. Acheampong;63;83;20;18;Junior;Chelsea;Defender;CB;22,2;Right;1300000;32000;10;57;Lean (170-185);Controlled;6;12;3;7;6
164835;Ł. Fabiański;77;77;0;39;Senior;West Ham United;Goalkeeper;GK;23;Right;1200000;23000;75;42;Normal (185+);Controlled Lengthy;9;14;7;10;0
207998;D. Ward;72;72;0;31;Senior;Leicester City;Goalkeeper;GK;24,1;Right;1200000;25000;71;40;Lean (185+);Controlled;21;18;8;16;1
243048;W. Dennis;67;72;5;23;Major;AFC Bournemouth;Goalkeeper;GK;22,4;Right;1200000;17000;67;33;Stocky (185+);Controlled;12;15;22;16;0
268439;T. Collyer;64;75;11;20;Junior;Manchester United;Midfielder;CDM;20,1;Right;1200000;33000;11;59;Lean (170-185);Controlled;8;3;6;6;20
263901;E. Turns;64;75;11;21;Junior;Brighton & Hove Albion;Defender;CB;22,9;Left;1200000;31000;12;52;Normal (170-185);Controlled Lengthy;11;6;9;9;0
274377;E. González;63;81;18;19;Junior;Wolverhampton Wanderers;Midfielder;CAM;24,2;Left;1200000;26000;11;53;Normal (170-);Mostly Explosive;14;13;10;12;3
271218;W. Alves;63;79;16;19;Junior;Leicester City;Midfielder;CAM;23,1;Right;1200000;21000;8;55;Lean (170-185);Controlled;21;18;8;16;1
71227;J. Danns;63;81;18;18;Junior;Liverpool;Attacker;ST;21,3;Right;1200000;32000;9;52;Lean (185+);Controlled;3;5;2;3;19
279128;T. Nyoni;62;84;22;17;Junior;Liverpool;Midfielder;CAM;20,4;Right;1200000;22000;8;55;Lean (170-185);Controlled;3;5;2;3;19
186392;J. Ward;73;73;0;34;Senior;Crystal Palace;Defender;CB;23,5;Right;1100000;54000;9;63;Lean (185+);Controlled Lengthy;10;11;12;11;0
217096;J. Lumley;70;70;0;29;Major;Southampton;Goalkeeper;GK;20;Right;1100000;24000;70;41;Lean (185+);Controlled Lengthy;24;20;15;20;0
272863;F. Umeh-Chibueze;63;78;15;19;Junior;Crystal Palace;Attacker;ST;22,7;Left;1100000;26000;12;62;Lean (170-185);Controlled Explosive;10;11;12;11;0
278292;J. McConnell;63;77;14;19;Junior;Liverpool;Midfielder;CM;22,2;Right;1100000;30000;10;57;Lean (170-185);Controlled;3;5;2;3;19
71997;K. Dyer;62;82;20;17;Junior;Chelsea;Midfielder;CDM;20,5;Right;1100000;27000;9;60;Lean (170-185);Controlled Explosive;6;12;3;7;6
